Solution
-0.1822790009
-0.7286045779
-0.3284735959
1.0050093220
-0.0413907392
2.0730097690
-0.2647925953
-0.7064245340
-0.8861515832
0.4303182651
0.1717757261
2.2571556229
1.4017838502
0.3433436506
0.5332980002
-3.7966262081
-1.8448921368
-1.4822915965
0.6884204838
-1.1865455287
1.8848972483
0.7810950441
-4.0092648910
1.3076057546
-0.8399367050
1.2842650032
0.6894371080
-1.5594208353
-0.0954016259
1.3691764921
1.4721863063
-1.5743732846
-1.7696484192
-0.7176765505
-0.5240067480
-0.2963808214
0.6260296699
0.8795193459
-1.0735138461
2.6325678089
1.1180023357
1.4227574434
0.9851744193
-0.1843097141
-0.5603637520
1.1678960505
0.6800327113
-2.2134095629
-1.5671507225
3.0715050183
0.2800229695
2.0035430163
0.0428239695
-0.3451712266
2.1281247755
1.0719749829
-1.4907022965
-1.5855755090
1.2420871866
0.5572356797
-0.0839117596
-1.7822820426
-0.4946031576
-1.6886371646
1.5175980049
1.1920347964
0.6177137613
-0.0089296585
-0.6506306838
1.6322158421
-1.8621956833
2.9894947591
-0.2103261154
-1.0659298600
1.6355125162
0.3028728544
-0.0630143106
-0.3323954107
-0.3542629741
1.2142710227
0.0491761527
1.5466003357
0.1854776615
2.3260611397
1.2897089252
-1.1751648004
-1.4792475597
0.3275355040
0.9069671217
0.6937541994
-0.9093915071
-1.0702868552
0.7683573678
0.6672356541
0.9507408801
-2.1034312158
0.8718972094
1.5452059920
-1.7127670739
-0.1937704079
-0.0130324851
1.3189585546
-0.0532002702
-0.3515612496
-0.2371870374
-0.9919303962
1.6343732119
-0.7329191646
-1.0836010986
-0.6387071876
0.3825358812
1.6379876538
2.4747750983
-0.4771888230
-1.0042438542
0.2424220254
1.0350456936
0.4498114701
-0.3537160384
0.5446054088
1.3241649836
-0.6229337153
-0.9464724056
0.5976853862
0.9030567341
-1.8558484774
0.3539961339
1.5263561517
1.0420582501
-1.3961050386
-1.4372323210
-1.8847107254
-1.0991097233
-1.8546606149
1.7909779079
2.5743208813
-1.9841613785
0.9331224332
0.3534911692
1.9548517330
-2.5584357438
-0.9345997247
0.1538557290
1.8898758149
-0.4248426590
-0.1957484291
-1.1403046536
1.5144992813
-1.1202222860
-0.8596784896
0.4714179554
-0.7882620410
-2.1282777854
0.1723313784
-0.7402455295
0.1361649072
2.9656312863
0.8500798743
1.0331009594
-1.2249727674
2.2584410514
-1.4628886826
-0.4375036999
0.6950053700
-3.0226032838
0.9536220720
-0.3066561979
-0.7452412971
-0.0235760462
1.0350911321
1.7738518949
-0.0789546299
1.7496169958
-1.2449807332
0.7628498274
1.2334945011
-0.6018113787
1.0525560953
0.2744457682
-0.7857053452
-0.3614163876
-2.2032392499
-0.7847032892
0.6884854843
1.2316690572
-2.2831782295
0.6341636794
-0.8735837856
0.6089820889
-0.7598098260
-0.8796257142
1.2349395956
0.0339314255
-0.4193991050
-1.5377219446
0.2381140025
2.3510901289
-1.2808426072
1.7978798580
0.4576814038
1.9570116082
0.5399234667
1.4870053834
-2.2955872659
0.3486717775
-3.9153853930
-1.7945268403
0.1676528406
-1.0804209684
1.4570860140
0.9479712221
1.0877329623
-0.2658869641
0.5390053210
-0.5261882163
1.0893339919
1.0439053314
-0.6776881028
1.2831895841
0.6205545755
1.1141142193
0.9223814970
1.1662859995
0.0719763103
1.5303594380
1.0310035639
-3.9438817480
0.0945960866
1.5448392778
0.2898169300
2.5101708911
2.2232712375
0.7742308640
-0.2669804866
0.7518602510
0.3767204893
-2.0513261930
-1.4956900359
-1.3172136642
-0.1905301501
-0.0883094077
0.3132127895
-0.0437836316
-0.2513824899
-0.6864347067
1.1426321471
1.8077957226
0.5928604563
-1.0590886132
1.2085137061
-3.2690504455
1.5958389840
0.2499512686
1.3717735815
1.0176166921
-0.4720395969
-0.1713681265
1.6274941609
-0.3320589037
-3.1230626409
-1.0404849241
1.0867796370
0.5395867150
-2.9385906313
-1.6669761405
-0.4992573471
4.3428301070
-1.7867100764
2.3254445551
1.8616860558
0.2160672889
-0.8032248653
2.1288796892
-0.0939895346
-0.2730650481
-1.2118251700
1.0896749673
-0.0701663204
2.0447455981
1.6974062387
1.8597751969
0.3335052349
0.5858320084
-0.2507766629
1.1519795072
-2.5586895806
1.2578473831
-0.1167936973
0.5499460629
-1.1248823223
0.0814997433
-1.9818615204
1.1551658993
-0.4701612478
1.1039845192
-0.5510883842
-1.5896376966
1.6253156166
1.0336067743
-0.0482139935
-0.8989466295
1.3093084855
-2.5111692653
-0.3703315624
-1.4646540632
-0.2918835308
0.9150294985
-2.2221740202
-2.0432951203
3.4629146905
1.4693270379
-0.1699949202
-0.5480206483
-2.5643082819
-0.5128576091
-0.6627158832
-0.6141531901
0.5094926235
-1.4282774598
-0.7098602001
-0.5697397451
0.3060942960
0.9734820982
-0.3999663445
0.4933722384
-0.7659524707
1.8515059605
2.3120926504
2.0891062266
0.2438577035
-0.6739571954
-0.5347825026
-0.5835365032
0.6031616057
-1.7112499111
-0.6777275911
0.6899239379
-0.4751700062
-0.3333707687
0.7169719221
0.1923634162
-1.2160468998
-0.9439571812
-1.3906274045
-2.1026793012
1.9103123145
0.1571731110
-2.1647241224
0.5281640095
0.5253088595
1.8290339976
1.8154670969
1.7717109384
1.2923306628
-1.2627973962
1.4365549280
1.3774758487
-0.5750860400
-1.0746483245
1.9332211485
0.5787492955
-3.8541498020
1.2695767528
-2.9800354592
-0.1694175115
-0.3853715103
-2.7266985222
1.0038223272
1.2292376721
0.0983956414
-1.8224388310
-0.6295320579
0.6385279721
1.8116920786
0.6675325477
2.1166294377
-1.2951605085
1.1927114545
-2.2043915417
0.3553180346
1.1409224568
-0.9118244841
-1.5149272101
0.3372610236
-0.2537037645
1.0694991111
-1.0566904381
-1.8640327881
1.4351963687
0.5122579085
3.1598987994
2.1634339216
-0.5141200749
-0.8786278854
-0.4210552735
0.8980831902
-1.6894212978
1.7737489830
-0.5560348463
-0.2031983104
0.3093313550
0.8855133092
1.4154779144
-1.0656141981
-0.6907927457
0.4799468332
1.7217427317
1.0960996111
0.3025365851
-0.4198430204
-1.8960146284
-1.6508081050
0.6593845804
-0.0206403074
-0.3572188660
-0.4944896656
0.6364556490
-1.2770875810
0.3466814527
-1.0682378721
-0.4730637147
-1.1979478432
2.3495981369
0.5556477089
-3.5285528676
1.3137123512
-0.8314795513
0.7392802763
1.0089268675
0.3949335447
-0.2137163405
1.0395780768
0.3967354268
0.4020799191
-0.3852070291
-0.8149219351
0.5079055796
-0.4999053267
1.4712590307
-2.4681665873
-2.0483592941
1.1886156141
-0.8947824210
1.3709183698
1.5198250578
-0.0823111990
-0.9348873153
0.5466047210
-0.1537034423
-0.4964729363
0.1453060429
-0.6440011163
-0.1598495854
-0.1854805607
-0.3625456732
1.2152728005
0.9547220561
2.4647169577
0.1192553734
0.0015552045
-1.5222793210
0.2394317434
-0.5036948211
-2.5664358845
-1.2446655134
-0.2480177467
0.9645236408
2.2740986809
-1.1882625014
-1.4308371815
0.8636271936
0.6933600605
2.8792818561
0.2022165832
2.1770938659
-0.4787740282
2.1886755922
1.7940917015
1.5946347291
0.7849982735
-1.0338378467
1.2635250452
-0.8289005778
1.9619750105
0.8192611175
-0.2177057783
3.5007528295
0.2715369301
-0.6888989102
-2.1004487978
-0.2819236145
0.4266644917
1.4187201892
-0.5744918683
-1.3361622820
2.7916275956
-1.7942372582
1.6845289054
-2.2620025802
0.2079232475
3.2287157557
-0.7461328747
0.1813965905
-1.7917236615
0.7905091352
1.8596991603
0.2298914800
-2.1648603739
0.2651728236
-1.0141927881
-0.2945879171
0.0356505069
-0.1853727896
-3.1017638625
-1.7634054707
0.4351919044
3.0132721601
-1.9023544163
-1.6326328207
-2.7575956702
-1.6177208802
0.0501112526
0.4867220145
-0.5499805593
0.5213332358
-0.5258631136
-1.3422988923
2.6439970165
-0.5857654005
0.1912856034
-2.2169730114
1.0607380074
1.6900242860
-0.6492022904
0.4022010263
-0.0988923861
0.6743626092
1.0590474774
-1.9589091023
0.5719822306
-0.7567309349
-0.6674515205
-1.1081035887
-0.0941792911
1.6320634645
1.1931046063
1.0664504354
0.0433751630
0.0331760217
0.2236754127
0.7456246546
-1.4917571852
0.3397694646
2.3792076643
1.4941368880
-0.1084257583
0.3845447724
-2.0907550790
0.4273635544
0.7532316556
0.3703131199
-0.0928259101
-1.7294953624
0.6129587608
-1.0494206863
0.7407421299
-0.8847284724
-0.1375159434
0.8382727285
-0.7873534140
-0.5566622789
-3.2589046584
-0.7148580497
1.8974288888
-0.4133179568
-2.1295112177
-0.0398725536
1.0245332987
0.4583811751
-1.3544756373
2.2661337279
-1.1765900757
-1.2250941397
2.9929755020
-0.9020901993
-0.0974812469
0.6859889727
-2.2461906042
-0.2987866778
-0.5788258664
-0.6696116075
0.7531914573
-0.3667649664
0.1641844290
0.3542227032
-0.1115951392
-0.7425133229
1.4997016811
-1.9541684091
-1.4753670449
1.6006488447
0.1972489765
-1.7297926540
-0.0626178563
-1.3037910971
-0.7935701977
1.4882503902
-0.4518828432
1.3170678761
3.5184474370
-2.2657176493
0.3481017809
-0.3509349536
-1.4633464581
0.7189550956
0.3994229616
-1.1117239184
